AthleteID,FullName,Gender],CountryID
686,ANSCHUETZ THOMS  Daniela,Women,GER
687,ANSCHUTZ THOMS  Daniela,Women,GER
688,ANSELMI  Renato,Men,ITA
689,ANSELMO  P.,Men,URU
690,ANSERMET  Michel,Men,SUI
691,ANSPACH  Henri,Men,BEL
692,ANSPACH  Paul,Men,BEL
693,ANTAL  Dana,Women,CAN
694,ANTAL  Robert,Men,HUN
695,ANTAL-RUDAS  Marta,Women,HUN
696,ANTCZAK  Zdzislaw,Men,POL
697,ANTHAMATTEN  Sophie,Women,SUI
698,ANTHONIOZ  Deborah,Women,FRA
699,ANTHONY  Carmelo,Men,USA
700,ANTHONY  Georges,Men,BEL
701,ANTHONY  Michael,Men,GUY
702,ANTI  Michael,Men,USA
703,ANTIBO  Salvatore,Men,ITA
704,ANTIC  Joseph,Men,IND
706,ANTKIEWICZ  Aleksy,Men,POL
707,ANTOINE  Matthew,Men,USA
708,ANTONIE  Peter,Men,AUS
709,ANTONIEWICZ  Michal,Men,POL
710,ANTONIOLI  Michele,Men,ITA
711,ANTONISKA  Mariela,Women,ARG
712,ANTONOV  Semen,Men,RUS
713,ANTONOV  Vladislav,Men,RUS
714,ANTONOV  Yaroslav,Men,URS
715,ANTONOVA  Elena,Women,URS
716,ANTONOVA  Olena,Women,UKR
717,ANTONSSON  Bertil,Men,SWE
718,ANTONSSON  Hans,Men,SWE
720,ANTROPOV  Oleg,Men,URS
721,ANTSON  Ants,Men,URS
722,ANTTILA  Kalle,Men,FIN
723,ANTYUKH  Natalya,Women,RUS
724,ANUFRIYEV  Aleksandr,Men,URS
725,AOCHI  Seiji,Men,JPN
726,AOKI  Mayumi,Women,JPN
727,AOUITA  Said,Men,MAR
728,APAK  Esref,Men,TUR
729,APALIKOV  Nikolay,Men,RUS
730,APAM  Onyekachi,Men,NGR
731,APANASSENKO  Dmitri,Men,EUN
732,APANASSENKO  Dmitri,Men,URS
733,APEL  Katrin,Women,GER
734,APELAND  Knut,Men,NOR
735,APELL  Armand,Men,FRA
738,APOSTOLOV  Stoyan,Men,BUL
740,APPELDOORN  Tessa,Women,NED
741,APPELT  Ingo,Men,AUT
742,APPLEGARTH  William,Men,GBR
743,APPLETON  Lloyd Otto,Men,USA
744,APPS  Gillian,Women,CAN
745,APTIAOURI  Vladimir,Men,URS
746,AQUINO  Javier,Men,MEX
747,ARABO  Claude,Men,FRA
748,ARABOLAZA  Patricio,Men,ESP
749,ARAD  Yael,Women,ISR
750,ARADI  Lajos,Men,HUN
751,ARAGON  Lorenzo,Men,CUB
752,ARAGON  Yovany,Men,CUB
753,ARAI  Masao,Men,JPN
754,ARAI  Nobuo,Men,JPN
755,ARAI  Shigeo,Men,JPN
756,ARAKAWA  Shizuka,Women,JPN
757,ARAKI  Erika,Women,JPN
758,ARAKIDA  Yuko,Women,JPN
759,ARAMNAU  Andrei,Men,BLR
760,ARANZUBIA  Daniel,Men,ESP
761,ARAOU  Ren,Men,FRA
762,ARAPOVIC  Franjo,Men,CRO
764,ARATSILOV  Magomedkhan,Men,URS
765,ARAUJO  Adriana,Women,BRA
766,ARAUJO  Alexandra,Women,ITA
767,ARAUJO  Jose,Men,BRA
768,ARAUJO  Marcio,Men,BRA
769,ARAUJO  Nestor,Men,MEX
770,ARBOS  Eduard,Men,ESP
771,ARBOS PERARNAU  Juan,Men,ESP
772,ARBOS SERRA  Jaime,Men,ESP
774,ARCAIN  Janeth,Women,BRA
775,ARCEGA APERTE  Fernando,Men,ESP
776,ARCHER  Alexander,Men,GBR
777,ARCHER  John,Men,GBR
778,ARCHER  Simon,Men,GBR
779,ARCHIBALD  David,Men,CAN
780,ARCHIBALD  Edward Blake,Men,CAN
781,ARCHIBALD  Geoffrey,Men,NZL
782,ARCIDIACONO  Angelo,Men,ITA
783,ARDEN  Daphne,Women,GBR
784,ARENA  Ermenegildo,Men,ITA
785,ARENCIBIA  Yordanis,Men,CUB
786,AREND  Dietrich,Men,GER
787,ARENDT-JACOBS  Gisela,Women,GER
788,ARENTZ  Charles Archer,Men,NOR
789,ARGENTON  Alessandro,Men,ITA
790,ARGO  Edwin Yancey,Men,USA
791,ARIE  Mark,Men,USA
792,ARIENTI  Luigi,Men,ITA
793,ARIMORI  Yuko,Women,JPN
794,ARIPGADJIEV  Magomed,Men,BLR
795,ARISPE  Pedro,Men,URU
796,ARKHIPENKO  Vasili,Men,URS
797,ARKHIPOVA  Anna,Women,RUS
798,ARLT  Tobias,Men,GER
799,ARMANO  Mario,Men,ITA
802,ARMBRUST  Barbara,Women,CAN
803,ARMITAGE  Heather Joy,Women,GBR
804,ARMITSTEAD  Elizabeth,Women,GBR
805,ARMSTEAD  Raymond,Men,USA
806,ARMSTRONG  Beatrix Eileen,Women,GBR
807,ARMSTRONG  Betsey,Women,USA
808,ARMSTRONG  Charles E.,Men,USA
809,ARMSTRONG  Debbie,Women,USA
810,ARMSTRONG  Duncan John,Men,AUS
811,ARMSTRONG  Elizabeth,Women,USA
812,ARMSTRONG  Jenny,Women,AUS
813,ARMSTRONG  Joseph,Men,AUS
814,ARMSTRONG  Kristin,Women,USA
815,ARMSTRONG  Lance E.,Men,USA
816,ARMSTRONG  Michael Taylor (Tate),Men,USA
817,ARNAU  Jordi,Men,ESP
818,ARNAU  Xavi,Men,ESP
821,ARNDT  Judith,Women,GER
822,ARNEBERG  Tor Birger,Men,NOR
823,ARNEMANN  Raul,Men,URS
824,ARNETTE  Jay Hoyland,Men,USA
825,ARNHEITER  Albert,Men,GER
826,ARNOLD  Clemens,Men,GER
827,ARNOLD  Donald John,Men,CAN
828,ARNOLD  Thomas,Men,GBR
829,ARNOLD  Virginie,Women,FRA
830,Ã–RNSKOG  Stefan,Men,SWE
831,ARONSSON  Ivar,Men,SWE
832,ARRATE  Mariano,Men,ESP
833,ARREMON  Juan Pedro,Men,URU
834,ARRESE  Jordi,Men,ESP
835,ARRI  Valerio,Men,ITA
836,ARRIETA  Jake,Men,USA
837,ARROJO AVILA  Rolando,Men,CUB
838,ARRON  Christine,Women,FRA
839,ARRONDO  Ines,Women,ARG
840,ARRUE  Francisco,Men,CHI
841,ARSENAULT  Samantha,Women,USA
842,ARSHAD  Mahmood,Men,PAK
844,ARTAMONOVA  Evgenya,Women,EUN
845,ARTAMONOVA  Evgenya,Women,RUS
846,ARTAYEV  Bakhtiyar,Men,KAZ
847,ARTEMEV  Alexander,Men,USA
848,ARTEMOV  Vladimir,Men,URS
849,ARTESHINA  Olga,Women,RUS
850,ARTHUR  Adams,Men,USA
851,ARTHUR  John,Men,RSA
852,ARTHUS  Henri,Men,FRA
853,ARTIGAS  Edouard,Men,FRA
854,ARTOLA  Juan,Men,ESP
855,ARVIDSSON  Per Olof,Men,SWE
856,ARVIDSSON  Pr,Men,SWE
857,ARWIDSON  Lars-G├Âran,Men,SWE
858,ARWIDSON  Lars-GÃ¶ran,Men,SWE
859,ARYEE  Bernard Nii,Men,GHA
860,ARZAMASKOV  Vladimir,Men,URS
861,ARZHANNIKOVA  Lyudmila,Women,EUN
862,ARZHANOV  Yevgeni,Men,URS
863,ASAAD  Said Saif,Men,QAT
864,ASAD  Muhammad,Men,PAK
865,ASADA  Mao,Women,JPN
866,ASADAUSKAITE  Laura,Women,LTU
867,ASAHARA  Nobuharu,Men,JPN
868,ASANIDZE  George,Men,GEO
869,ASANO  Kevin Yoshimi,Men,USA
870,ASARE  Isaac,Men,GHA
871,ASATI  Charles,Men,KEN
872,ASATIANI  Nugzar,Men,URS
873,ASBRINK  Gosta,Men,SWE
874,ASCH  Peter Gregory,Men,USA
876,ASCHENWALD  Hansj├Ârg,Men,AUT
877,ASCHENWALD  HansjÃ¶rg,Men,AUT
878,ASCHWANDEN  Sergei,Men,SUI
879,ASCUY AGUILERA  Feliberto,Men,CUB
880,ASELL  Marko,Men,FIN
881,ASGAROV  Toghrul,Men,AZE
882,ASGEIRSSON  Sturla,Men,ISL
883,ASHBROOK  Temple W.,Men,USA
884,ASHBURNER  Lesley,Men,USA
885,ASHBY  Glenn,Men,AUS
886,ASHE  Saint-George,Men,GBR
887,ASHENFELTER  Horace III,Men,USA
888,ASHFORD  Evelyn,Women,USA
889,ASHFORTH  Albert,Men,USA
890,ASHLEY  Tom,Men,NZL
891,ASHUMOVA  Irada,Women,AZE
892,ASHURALIEV  Ruslan,Men,URS
893,ASHWORTH  Gerald Howard,Men,USA
894,ASHWORTH  Jeanne,Women,USA
895,ASIKAINEN  Alfred,Men,FIN
896,ASILIAN  Dimitra,Women,GRE
897,ASINARI  Carlo,Men,ITA
898,ASKIELOWICZ  Halina,Women,POL
899,ASKOLA  Arvo,Men,FIN
900,ASLANOV  Fuad,Men,AZE
901,ASLOUM  Brahim,Men,FRA
902,ASMAEV  Viktor,Men,URS
903,ASMUSSEN  Gunnar Henry,Men,DEN
904,ASPELIN  Simon,Men,SWE
905,ASPH  Karl-Ake,Men,SWE
906,ASPIN  John Symington,Men,GBR
907,ASPLUND  Carl-Erik,Men,SWE
908,ASPROMONTE  Valerio,Men,ITA
909,ASRABAEV  Anatoli,Men,EUN
910,ASSEFA  Sofia,Women,ETH
911,ASSERHOLT  Jenni,Women,SWE
913,ASTAKHOVA  Polina,Women,URS
914,ASTAPKOVICH  Igor,Men,BLR
915,ASTAPKOVICH  Igor,Men,EUN
916,ASTAPOVSKY  Vladimir,Men,URS
917,ASTBURY  Andrew,Men,GBR
918,Ã–STBY  Einar,Men,NOR
919,Ã–STENSSON  Nils,Men,SWE
921,ASTHER  Gunnar Anton Edvard,Men,SWE
922,ASTLEY  D.-G.,Men,GBR
923,ASTLEY  Mark,Men,CAN
924,ASTOR  John Jacob,Men,GBR
925,ASTRUP  Heidi,Women,DEN
926,ATALAY  Mahmut,Men,TUR
927,ATAN  Adil,Men,TUR
930,ATAVIN  Vyacheslav,Men,URS
931,ATIK  Celal,Men,TUR
932,ATIYEH  Josep,Men,SYR
933,ATKIN  Charles Sydney,Men,GBR
934,ATKINS  Gillian,Women,GBR
935,ATKINSON  James Neil,Men,USA
936,ATKINSON  Sidney,Men,RSA
937,ATLASON  Arnor,Men,ISL
938,ATLI  Ismet,Men,TUR
939,ATOEV  Abbos,Men,UZB
940,ATTERSLEY  Robert,Men,CAN
941,ATTOLICO  Francesco,Men,ITA
942,ATTRILL  Louis,Men,GBR
943,ATTRILL  W.T.,Men,FRA
944,ATTWOOD  Paul,Men,GBR
945,ATWOOD  Susanne Jean,Women,USA
946,ATZORI  Fernando,Men,ITA
947,AUCH  Susan,Women,CAN
948,AUCOIN  Adrian,Men,CAN
949,AUDINA  Mia,Women,INA
950,AUDINA  Mia,Women,NED
951,AUDLEY  Gordon,Men,CAN
952,AUDU  Musa,Men,NGR
954,AUER  Victor Lee,Men,USA
956,AUF DER HEIDE  Hermann,Men,GER
957,AUFDENBLATTEN  Adolf,Men,SUI
958,AUFFARTH  Sandra,Women,GER
959,AUFFRAY  Andr,Men,FRA
960,AUFLES  Inger,Women,NOR
961,AUGMON  Stacey O.,Men,USA
964,AUGUSTUS  Seimone,Women,USA
966,AUKLAND  Anders,Men,NOR
967,AULT  Garnet Walter,Men,CAN
968,AUMOITTE,Men,FRA
969,AUN  Rein,Men,URS
970,AUNLI  Berit,Women,NOR
971,AUNLI  Ove,Men,NOR
972,AUREGGI  Aldo,Men,ITA
973,AUSSENDORFER  Walter,Men,ITA
974,AUST  Otto,Men,SWE
975,AUSTIN  Arthur,Men,USA
976,AUSTIN  C.,Men,USA
977,AUSTIN  Charles,Men,USA
978,AUSTIN  Michael Mackay,Men,USA
979,AUSTIN  Timothy,Men,USA
980,AUTHEN  Otto F.,Men,NOR
981,AUWERKERKEN  Eugenius,Men,BEL
982,AVDEENKO  Gennadi,Men,URS
983,AVENDANO  Victor,Men,ARG
984,AVERAIMO  Gianni,Men,ITA
985,AVERBUKH  Ilia,Men,RUS
986,AVERINA  Tatyana,Women,URS
987,AVERY  George Gordon,Men,AUS
988,AVILOV  Nikolai,Men,URS
989,AVITIA  Mariana,Women,MEX
990,AVLUCA  Nazmi,Men,TUR
991,AVOLA  Giorgio,Men,ITA
992,AVRAMENKO  Gennadi,Men,URS
993,AVRIL  Jacky,Men,FRA
994,AWAJI  Suguru,Men,JPN
995,AWAZIE  Nduka,Men,NGR
996,AXELROD  Albert,Men,USA
997,AXELSSON  Per Johan,Men,SWE
998,AXELSSON  Thor,Men,FIN
999,AXTELL  Charles Sumner,Men,USA
1000,AYACHE  William,Men,FRA
1001,AYALA  Roberto,Men,ARG
1002,AYAT  Albert,Men,FRA
1003,AYEW  Kwame,Men,GHA
1004,AYIK  Ahmet,Men,TUR
1005,AYKAC  Turgut,Men,TUR
1006,AYMAR  Luciana,Women,ARG
1007,AYRAPETYAN  David,Men,RUS
1008,AYRAULT  Arthur Delancey Jr.,Men,USA
1009,AYRE  Sanjay,Men,JAM
1010,AYTON  Sarah,Women,GBR
1011,AYVAZ  Kazim,Men,TUR
1012,AYVAZYAN  Artur,Men,UKR
1013,AZAR  Amado,Men,ARG
1014,AZARENKA  Victoria,Women,BLR
1015,AZARIAN  Eduard,Men,URS
1016,AZAROVA  Elena,Women,RUS
1017,AZARYAN  Albert,Men,URS
1018,AZCUY OLIVA  Isaac,Men,CUB
1019,AZEVEDO  Luiz Felipe,Men,BRA
1020,AZEVEDO  Tony,Men,USA
1021,AZEVEDO EVORA  Affonso,Men,BRA
1022,AZIZOV  Minneula,Men,URS
1023,AZNAVOURIAN  Karina,Women,RUS
1024,AZON  Sandra,Women,ESP
1025,AZZI  Jennifer,Women,USA
1026,B├£TIKOFER  Hans,Men,SUI
1027,B├äCHLI  Ulrich,Men,SUI
1028,B├äCKMAN  Kjell,Men,SWE
1029,B├äNNINGER  Hans,Men,SUI
1031,B├ûCKL  Willy,Men,AUT
1032,B├ûE  Anette,Women,NOR
1033,B├ûRJES  Hasse,Men,SWE
1034,B├ûRNER  Jacqueline,Women,GER
1035,BA  Yan,Women,CHN
1036,BÃ„CHLI  Ulrich,Men,SUI
1037,BÃ„CKMAN  Kjell,Men,SWE
1038,BÃ„NNINGER  Hans,Men,SUI
1040,BAALA  Mehdi,Men,FRA
1041,BAAR  Roland,Men,GER
1042,BAART  Sander,Men,NED
1043,BABA  Jaroslav,Men,CZE
1044,BABAKOVA  Inha,Women,UKR
1045,BABANGIDA  Tijani,Men,NGR
1046,BABANINA  Svetlana,Women,URS
1047,BABASHOFF  Jack  Jr.,Men,USA
1048,BABASHOFF  Shirley Farber,Women,USA
1049,BABAYARO  Celestine,Men,NGR
1050,BABAYARO  Emmanuel,Men,NGR
1051,BABB-SPRAGUE  Kristen,Women,USA
1052,BABCOCK  Harry Stoddard,Men,USA
1053,BABERS  Alonzo C.,Men,USA
1054,BABICH  Evgeniy,Men,URS
1056,BABINOV  Sergey,Men,URS
1057,BABKA  Richard Aldrich,Men,USA
1059,BABUSHKINA  Olesya,Women,BLR
1060,BACA  Juraj,Men,SVK
1061,BACH,Men,FRA
1062,BACH  Bjoern,Men,GER
1063,BACH  Michael,Men,USA
1065,BACH  Walter,Men,SUI
1066,BACH PASCUAL  Marta,Women,ESP
1068,BACHLEDA-CURUS  Katarzyna,Women,POL
1069,BACHLER  Reinhold,Men,AUT
1070,BACHMANN  Albert,Men,SUI
1071,BACHMANN  Alfred,Men,SUI
1072,BACHMANN  Sebastian,Men,GER
1073,BACHMANN  Tina,Women,GER
1074,BACHOR  Isabell,Women,GER
1075,BACHUROV  Yuri,Men,URS
1077,BACKEGREN  Anders,Men,SWE
1078,BACKES  David,Men,USA
1079,BACKHAUS  Robin James,Men,USA
1080,BÃ–CKL  Willy,Men,AUT
1081,BACKLEY  Steve,Men,GBR
1082,BACKLUND  Nils,Men,SWE
1083,BACKMAN  Christian,Men,SWE
1084,BACKMAN  Erik,Men,SWE
1085,BACKSTROM  Nicklas,Men,SWE
1086,BACKSTROM  Niklas,Men,FIN
1087,BACKUS  Ronald,Men,GBR
1088,BACON  Charles Joseph,Men,USA
1089,BACON  Stanley Vivian,Men,GBR
1090,BADA  Sunday,Men,NGR
1091,BADCOCK  John Charles,Men,GBR
1092,BADE  Lance,Men,USA
1094,BADENOV  Bair,Men,RUS
1095,BADENSKI  Andrzej,Men,POL
1096,BADER  Edouard,Men,FRA
1098,BADGER  Sherwin,Men,USA
1099,BADIOU  Franck,Men,FRA
1100,BADO  Rajmund,Men,HUN
1102,BADULINA  Svetlana,Women,URS
1103,BÃ–E  Anette,Women,NOR
1106,BAER  Carina,Women,GER
1107,BAERG  Cameron,Men,CAN
1108,BAESS  Klaus Baard,Men,DEN
1109,BAETENS  Robert Frederik,Men,BEL
1110,BAGACH  Oleksandr,Men,UKR
1111,BAGDASAROV  Armen,Men,UZB
1112,BAGGALEY  Nathan,Men,AUS
1113,BAGHERI MOTAMED  Mohammad,Men,IRI
1114,BAGLEY  Nikolai,Men,URS
1115,BAGRYANTSEVA  Elizaveta,Women,URS
1116,BAHAIN  Julien,Men,FRA
1117,BAHAMDAN  Kamal,Men,KSA
1118,BAHARI  Mohamed,Men,ALG
1119,BAHDANOVICH  Aliaksandr,Men,BLR
1120,BAHDANOVICH  Andrei,Men,BLR
1122,BAHR  Gunnar,Men,GER
1124,BAHRKE  Shannon,Women,USA
1125,BAIER  Bernhard,Men,GER
1126,BAIER  Ernst,Men,GER
1127,BAIER-LOEF  Anke,Women,GER
1130,BAIKAUSKAITE  Lailute,Women,URS
1131,BAILES  Margaret Johnson,Women,USA
1132,BAILETTI  Antonio,Men,ITA
1133,BAILEY  Aleen,Women,JAM
1134,BAILEY  Angela,Women,CAN
1135,BAILEY  Arthur B.,Men,CAN
1136,BAILEY  Chris,Women,USA
1137,BAILEY  Donovan,Men,CAN
1138,BAILEY  Emmanuel Mcdonald,Men,GBR
1139,BAILEY  Henry Marvin,Men,USA
1140,BAILEY  Horace Peter,Men,GBR
1141,BAILEY  Ryan,Men,USA
1142,BAILEY-COLE  Kemar,Men,JAM
1143,BAILLIE  Tim,Men,GBR
1144,BAILLIEU  Christopher,Men,GBR
1145,BAILLON  Louischarles,Men,GBR
1146,BAILLY  Sandrine,Women,FRA
1147,BAILLY-SALINS  Patrice,Men,FRA
1148,BAIN  Andretti,Men,BAH
1149,BAINBRIDGE  Angie,Women,AUS
1150,BAIRAMUKOV  Islam,Men,KAZ
1151,BAIRD  George Hetzel,Men,USA
1152,BAIRD  Scott,Men,USA
1153,BAIS  Dhyan Chand,Men,IND
1154,BAIS  Roop Singh,Men,IND
1155,BAITOVA  Svetlana,Women,URS
1156,BAIUL  Oksana,Women,UKR
1157,BAJANOVA  Svetlana,Women,RUS
1159,BAJKO  Karoly,Men,HUN
1161,BAJRAMAJ  Fatmire,Women,GER
1162,BAKANIC  Ladislava Aloisie,Women,USA
1164,BAKER  Keshia,Women,USA
1165,BAKER  Laurie,Women,USA
1167,BAKER  Vin,Men,USA
1168,BAKER  Walter Thane,Men,USA
1169,BAKER  William,Men,USA
1170,BAKKEN  Jill,Women,USA
1171,BAKKER  Billy,Men,NED
1172,BAKKER  Glenys,Women,CAN
1173,BAKO  Pal,Men,HUN
1174,BAKO  Zoltan,Men,HUN
1175,BAKOGIANNI  Niki,Women,GRE
1176,BAKONYI  Peter,Men,HUN
1177,BAKOVA  Anka,Women,BUL
1178,BAKULIN  Vladimir,Men,URS
1179,BAL  Nicolas,Men,FRA
1180,BALABANOVA  Hanna,Women,UKR
1181,BALACHOV  Roman,Men,RUS
1182,BALADO MENDEZ  Roberto,Men,CUB
1183,BALAKSHIN  Georgy,Men,RUS
1184,BALAMIR  Halit,Men,TUR
1187,BALASHOV  Andrei,Men,URS
1188,BALASHOV  Roman,Men,RUS
1189,BALATTI  Fulvio,Men,ITA
1190,BALAVADZE  Vakhtang,Men,URS
1191,BALBACH  Louis James,Men,USA
1192,BALBOSHIN  Nikolai,Men,URS
1193,BALCEIRO  Ledys Frank,Men,CUB
1194,BALCEIRO PAJON  Ledis Frank,Men,CUB
1195,BALCZO  Andras,Men,HUN
1196,BALDERIS  Helmuts,Men,URS
1197,BALDI  Baldo,Men,ITA
1198,BALDI  Ubaldesco,Men,ITA
1199,BALDINI  Andrea,Men,ITA
1200,BALDINI  Ercole,Men,ITA
1201,BALDINI  Stefano,Men,ITA
1202,BALDO  Giuseppe,Men,ITA
1203,BALDO  Marta,Women,ESP
1204,BALDUS  Brita Pia,Women,GER
1205,BALDWIN  John Lee,Men,USA
1206,BALDYCHEVA  Nina,Women,URS
1207,BALFOUR  Gordon Bruce,Men,CAN
1208,BALIC  Ivano,Men,CRO
1209,BALIC  Maro,Men,CRO
1210,BALINO  Enrique,Men,URU
1211,BALINT  Laszlo,Men,HUN
1213,BALKENHOL  Klaus,Men,GER
1214,BALKESTEIN  Marcel,Men,NED
1215,BALL  Ashleigh,Women,GBR
1216,BALL  Catherine,Women,USA
1217,BALL  James A.,Men,CAN
1218,BALL  Lloy,Men,USA
1219,BALL  Rudolf,Men,GER
1220,BALLA  Jozsef,Men,HUN
1221,BALLANGER  Felicia,Women,FRA
1222,BALLANGRUD  Ivar,Men,NOR
1223,BALLART  Daniel,Men,ESP
1224,BALLERI  Mario,Men,ITA
1225,BALLESTER TULTESA  Jose Luis,Men,ESP
1226,BALLINGER  Ian Roy,Men,NZL
1227,BALME  Eugne,Men,FRA
1228,BALMFORTH  Darren,Men,AUS
1229,BALMY  Coralie,Women,FRA
1230,BALOGH  Ambrus,Men,HUN
1231,BALOGH  Beatrix,Women,HUN
1232,BALOGH  Gabor,Men,HUN
1233,BALOGH  Suzanne,Women,AUS
1234,BALONCIERI  Adolfo,Men,ITA
1235,BALOV  Stoyan,Men,BUL
1236,BALTACHA  Sergei,Men,URS
1237,BALTER  Samuel J. Jr.,Men,USA
1239,BALTHAZAR  Lajos,Men,HUN
1241,BALYU  Flix,Men,BEL
1242,BALZ  Heiko,Men,GER
1243,BALZARINI  Guido,Men,ITA
1244,BAMBINI  Giorgio,Men,ITA
1245,BAMBUCK  Roger,Men,FRA
1247,BANACH  Edward Joseph,Men,USA
1248,BANACH  Louis David,Men,USA
1249,BANBURY  Ian,Men,GBR
1250,BANCHERO  Elvio,Men,ITA
1251,BANDHOLZ  Willi,Men,GER
1252,BANDINELLI  Spartaco,Men,ITA
1253,BANDOLOWSKI  Valdemar,Men,DEN
1254,BANEGA  Ever,Men,ARG
1255,BANFALVI-FRIED  Klara,Women,HUN
1258,BANK  Jesper,Men,DEN
1259,BANNISTER  Alan,Men,GBR
1260,BANTEAUX SUAREZ  Carlos,Men,CUB
1261,BANTOM  Michael Allen,Men,USA
1263,BAO  Yingying,Women,CHN
1264,BÃœTIKOFER  Hans,Men,SUI
1265,BAOUTINE  Sergei,Men,EUN
1266,BAPTISTE  Kirk,Men,USA
1268,BARAC  Samir,Men,CRO
1269,BARACCHINI  Silvio,Men,ITA
1270,BARACHET  Xavier,Men,FRA
1271,BARAGLIA  Tullio,Men,ITA
1272,BARAN  Primo,Men,ITA
1273,BARANNIKOV  Vellikton,Men,URS
1274,BARANOV  Sergey,Men,RUS
1275,BARANOVA  Elena,Women,EUN
1276,BARANOVA  Elena,Women,RUS
1277,BARANOVA  Lyubov,Women,URS
1278,BARANOVA-MASOLKINA  Natalia,Women,RUS
1279,BARANY  Arpad,Men,HUN
1280,BARANY  Istvan,Men,HUN
1281,BARANYAI  Laszlo,Men,HUN
1283,BARASZKIEWICZ  Pawel,Men,POL
1284,BARATHAY  Samuel,Men,FRA
1285,BARBACHINSKI  Andrei,Men,EUN
1286,BARBAKOV  Evgeni,Men,URS
1287,BARBARA,Women,BRA
1288,BARBER  Darren,Men,CAN
1289,BARBER  Paul Jason,Men,GBR
1290,BARBEROLLE  Ernest,Men,FRA
1291,BARBIERI  Renato,Men,ITA
1292,BARBOSA  Dario,Men,BRA
1293,BARBURSKI  Kazimierz,Men,POL
1294,BARBUTI  Raymond James,Men,USA
1295,BARCENA RIOS  David,Men,MEX
1296,BARCIK  Edward,Men,POL
1297,BARDACH  Georgina,Women,ARG
1298,BARDAL  Anders,Men,NOR
1299,BARDEN  Brian,Men,USA
1300,BARDET  Anne-Lise,Women,FRA
1301,BARDI  Danilo,Men,ITA
1302,BARDOSI  Sandor Istvan,Men,HUN
1303,BAREA  Maria Del Carme N,Women,ESP
1304,BAREIRO  Fredy,Men,PAR
1305,BAREL  Olessya,Women,URS
1306,BARFOD  Haakon,Men,NOR
1307,BARI  Andrea,Men,ITA
1308,BARINOV  Yuri,Men,URS
1309,BARISHEVA-KOROSTELEVA  Olga,Women,URS
1311,BÃ–RJES  Hasse,Men,SWE
1312,BARKALOV  Aleksei,Men,URS
1313,BARKER  Clifford Eugene,Men,USA
1314,BARKER  Florence,Women,GBR
1315,BARKER  Harold Ross,Men,GBR
1316,BARKER  Ian,Men,GBR
1317,BARKLEY  Charles,Men,USA
1318,BARKMAN  Jane Louise,Women,USA
1319,BARKOV  Aleksander,Men,FIN
1320,BARKSDALE  Donald Argee,Men,USA
1322,BARLOIS  Valerie,Women,FRA
1324,BARNACHOV  Vladimir,Men,URS
1325,BARNARD  Arthur,Men,USA
1326,BÃ–RNER  Jacqueline,Women,GER
1327,BARNES  Eric Randolph,Men,USA
1328,BARNES  George,Men,GBR
1329,BARNES  James,Men,USA
1330,BARNES  Jennifer Kirsten,Women,CAN
1331,BARNES  Lee,Men,USA
1332,BARNES  Paddy,Men,IRL
1333,BARNES  W.,Men,CAN
1335,BARNETT  Steven,Men,AUS
1336,BARNETT  Steven William,Men,USA
1337,BARNHART  Nicole,Women,USA
1338,BARNO SAN MARTIN  Andrea,Women,ESP
1339,BAROEV  Khasan,Men,RUS
1340,BARON  Bengt,Men,SWE
1341,BARON  Mietje,Women,NED
1342,BARONE  Marian Emma Twining,Women,USA
1343,BAROUH  Francois,Men,FRA
1344,BARR  Elizabeth Cynthia,Women,USA
1345,BARRAIS  Andre,Men,FRA
1346,BARRASSO  Tom,Men,USA
1347,BARRATT  Bronte,Women,AUS
1348,BARRE  Alexandra,Women,CAN
1349,BARRE  Pascal,Men,FRA
1350,BARRE  Patrick,Men,FRA
1351,BARRELET  Henri,Men,FRA
1352,BARRENA  Oscar,Men,ESP
1353,BARRETO  Diego,Men,PAR
1354,BARRETO  Edgar,Men,PAR
1355,BARRETO  Nuno,Men,POR
1356,BARRETT  Alan John,Men,GBR
1357,BARRETT  Brigetta,Women,USA
1358,BARRETT  Edward Edmond,Men,GBR
1359,BARRETT  Frederick Whitfield,Men,GBR
1360,BARRETT  Herbert Roper,Men,GBR
1361,BARRETT  Michael Thomas,Men,USA
1362,BARRETT  Peter Jones,Men,USA
1363,BARRIENTOS  Claudio,Men,CHI
1364,BARRIO  Sonia,Women,ESP
1365,BARRIONUEVO  Noel,Women,ARG
1366,BARRIOS  Yarelys,Women,CUB
1367,BARRON  Harold,Men,USA
1368,BARRONDO  Erick,Men,GUA
1369,BARROS  Leila,Women,BRA
1370,BARROS  Zoila,Women,CUB
1371,BARROS FERNANDEZ  Zoila,Women,CUB
1372,BARROW  Daniel Hubert Jr.,Men,USA
1373,BARROWMAN  Mike,Men,USA
1374,BARRS  Jay,Men,USA
1375,BARRUFET  David,Men,ESP
1376,BARRY  Kevin,Men,NZL
1377,BARRY  William Louis,Men,GBR
1378,BARSHIM  Mutaz Essa,Men,QAT
1379,BARSLUKOVA  Yulia,Women,RUS
1380,BARSOE  Jacob,Men,DEN
1381,BARSOTTI  Dino,Men,ITA
1382,BARTA  Istvn,Men,HUN
1383,BARTALINI  Marcello,Men,ITA
1384,BARTEKOVA  Danka,Women,SVK
1385,BARTEL  Cori,Women,CAN
1387,BARTELS DE VRIES  Maria Anna,Women,NED
1388,BARTENEV  Leonid,Men,URS
1389,BARTFAI  Krisztian,Men,HUN
